id,headword,normalized_headword,pronunciation,pos,pos_tag,morph,etymology,gloss_en,gloss_ru,definition,senses,examples,source,page,confidence,notes,pronunciation_ipa,pronunciation_deva,pron_confidence,pron_note,pron_token_sample
2314,Kanā,Kana,,ADJ.,adj. m.,,(H.),One-eyed.,,One-eyed.,,"f. -í, pl. -é. (Also kānu).",mainDictionary_repaired.csv,70,original,,Kanaː,Kअnआ,low,unmapped_chars_sample='Kn' count=2,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 3, 'len': 1, 'note': ""Long 'a' vowel""}]"
2315,"Kanā, -u","Kana, -u",,ADJ.,adj. m.,,,The youngest.,,The youngest.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,70,original,,"Kanaː, -u","Kअnआ, -u",low,"unmapped_chars_sample='Kn, -u' count=6","[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 3, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': ',', 'pos': 4}, {'matched': None, 'char': ' ', 'pos': 5}]"
2316,Kanait,Kanait,,NOUN,n.m.,,,See Kanet.,,See Kanet.,,,mainDictionary_repaired.csv,70,original,,Kanait,Kअnअit,low,unmapped_chars_sample='Knit' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 3, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'i', 'pos': 4}, {'matched': None, 'char': 't', 'pos': 5}]"
2317,Kanak,Kanak,,N.F.,n.f.,,(H.),Wheat.,,Wheat.,,(Syn. Geūň or Giūň).,mainDictionary_repaired.csv,70,original,,Kanak,Kअnअk,low,unmapped_chars_sample='Knk' count=3,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 3, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'k', 'pos': 4}]"
2318,Kanāli,Kanali,,N.F.,n.f.,,,"A large wooden vessel used for kneading flour, etc.",,"A large wooden vessel used for kneading flour, etc.",,,mainDictionary_repaired.csv,70,original,,Kanaːli,Kअnआli,low,unmapped_chars_sample='Knli' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 3, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'l', 'pos': 4}, {'matched': None, 'char': 'i', 'pos': 5}]"
2319,Kanāwarā,Kanawara,,NOUN,n.m.,,,An inhabitant of Kanāwar.,,An inhabitant of Kanāwar.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,70,original,,Kanaːwaraː,Kअnआwअrआ,low,unmapped_chars_sample='Knwr' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 3, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'w', 'pos': 4}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 5, 'len': 1, 'note': ""Short 'a' vowel""}]"
2320,Kanbāl,Kanbal,,NOUN,n.m.,,,The ceremony of boring a child's ears.,,The ceremony of boring a child's ears.,,,mainDictionary_repaired.csv,70,original,,Kanbaːl,Kअnbआl,low,unmapped_chars_sample='Knbl' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'b', 'pos': 3}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 4, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'l', 'pos': 5}]"
2321,Kanbālī,Kanbali,,N.F.,n.f.,,(H.),An earring.,,An earring.,,(Also kaṇṭālī).,mainDictionary_repaired.csv,70,original,,Kanbaːlī,Kअnbआlī,low,unmapped_chars_sample='Knblī' count=5,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'b', 'pos': 3}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 4, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'l', 'pos': 5}]"
2322,Kanbīchā,Kanbicha,,NOUN,n.m.,,,A heavy earring worn in the middle of the ear.,,A heavy earring worn in the middle of the ear.,,,mainDictionary_repaired.csv,70,original,,Kanbīt͡ʃaː,Kअnbīचा,low,unmapped_chars_sample='Knbī' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'b', 'pos': 3}, {'matched': None, 'char': 'ī', 'pos': 4}, {'matched': 'chā', 'ipa': 't͡ʃaː', 'deva': 'चा', 'pos': 5, 'len': 3, 'note': 'ch + long a'}]"
2323,Kanchha or -u,Kanchha or -u,,ADJ.,adj. m.,,,"Younger, youngest.",,"Younger, youngest.",,"f. -ī, pl. -é.",mainDictionary_repaired.csv,71,original,,Kant͡ʃha or -u,Kअnच/छhअ ओr -u,low,unmapped_chars_sample='Knh r ' count=8,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': 'ch', 'ipa': 't͡ʃ', 'deva': 'च/छ', 'pos': 3, 'len': 2, 'note': ""Palatal affricate (as in 'church')""}, {'matched': None, 'char': 'h', 'pos': 5}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 6, 'len': 1, 'note': ""Short 'a' vowel""}]"
2324,Kanchhūl,Kanchhul,,N.F.,n.f.,,,The right of the youngest brother to get a field over and above his share as one of the brothers.,,The right of the youngest brother to get a field over and above his share as one of the brothers.,,,mainDictionary_repaired.csv,71,original,,Kant͡ʃhuːl,Kअnच/छhऊl,low,unmapped_chars_sample='Knhl' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': 'ch', 'ipa': 't͡ʃ', 'deva': 'च/छ', 'pos': 3, 'len': 2, 'note': ""Palatal affricate (as in 'church')""}, {'matched': None, 'char': 'h', 'pos': 5}, {'matched': 'ū', 'ipa': 'uː', 'deva': 'ऊ', 'pos': 6, 'len': 1, 'note': ""Long 'u' vowel""}]"
2325,Kāndā,Kanda,,NOUN,n.m.,,(H. kāṇṭā),(1) A thorn. (2) A ridge.,,(1) A thorn. (2) A ridge.,,"(1) -chubhnā, v.s. re. To be pierced with a thorn.",mainDictionary_repaired.csv,71,original,,Kaːndaː,Kआndआ,low,unmapped_chars_sample='Knd' count=3,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 1, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'd', 'pos': 3}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 4, 'len': 1, 'note': ""Long 'a' vowel""}]"
2326,Kandā,Kanda,,PRE.,pre. par. m.,,,Groaning.,,Groaning.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,71,original,,Kandaː,Kअndआ,low,unmapped_chars_sample='Knd' count=3,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'd', 'pos': 3}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 4, 'len': 1, 'note': ""Long 'a' vowel""}]"
2327,Kan-de-lāgnu,Kan-de-lagnu,,V.I.,v.i. re.,,,To begin to groan.,,To begin to groan.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,71,original,,Kan-de-laːgnu,Kअn-dए-lआgnu,low,unmapped_chars_sample='Kn-d-l' count=9,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': '-', 'pos': 3}, {'matched': None, 'char': 'd', 'pos': 4}, {'matched': 'e', 'ipa': 'e', 'deva': 'ए', 'pos': 5, 'len': 1, 'note': 'Mid-front vowel'}]"
2328,Kaṇḍeī,Kandei,,N.F.,n.f.,,(S. Kaṇṭakārikā),A medicinal plant; a sort of prickly nightshade.,,A medicinal plant; a sort of prickly nightshade.,,(Solanum jacquinii),mainDictionary_repaired.csv,71,original,,Kaṇḍeī,Kअṇḍएī,low,unmapped_chars_sample='Kṇḍī' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'ṇ', 'pos': 2}, {'matched': None, 'char': 'ḍ', 'pos': 3}, {'matched': 'e', 'ipa': 'e', 'deva': 'ए', 'pos': 4, 'len': 1, 'note': 'Mid-front vowel'}, {'matched': None, 'char': 'ī', 'pos': 5}]"
2329,Kandyāī,Kandyai,,N.F.,n.f.,,,A kind of thorny herb used in medicine.,,A kind of thorny herb used in medicine.,,,mainDictionary_repaired.csv,71,original,,Kandjaːī,Kअndयाī,low,unmapped_chars_sample='Kndī' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'd', 'pos': 3}, {'matched': 'yā', 'ipa': 'jaː', 'deva': 'या', 'pos': 4, 'len': 2, 'note': 'y + long a'}, {'matched': None, 'char': 'ī', 'pos': 6}]"
2330,"Kanerū, kanherū","Kaneru, kanheru",,NOUN,n.m.,,,An iron tip for an arrow.,,An iron tip for an arrow.,,,mainDictionary_repaired.csv,71,original,,"Kaneruː, kanheruː","Kअnएrऊ, kअnhएrऊ",low,"unmapped_chars_sample='Knr, k' count=9","[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': 'e', 'ipa': 'e', 'deva': 'ए', 'pos': 3, 'len': 1, 'note': 'Mid-front vowel'}, {'matched': None, 'char': 'r', 'pos': 4}, {'matched': 'ū', 'ipa': 'uː', 'deva': 'ऊ', 'pos': 5, 'len': 1, 'note': ""Long 'u' vowel""}]"
2331,Kanet,Kanet,,NOUN,n.m.,,,The term for the fourth class of the Hindūs in the Simla Hills.,,The term for the fourth class of the Hindūs in the Simla Hills.,,"f. -aṇ, n.f. The Kanets are divided into several hundred septs. A proverb runs: 'Kaneto rī mā ek, bāp ṭhārā' - 'A Kanet has one mother and eighteen fathers'.",mainDictionary_repaired.csv,71,original,,Kanet,Kअnएt,low,unmapped_chars_sample='Knt' count=3,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': 'e', 'ipa': 'e', 'deva': 'ए', 'pos': 3, 'len': 1, 'note': 'Mid-front vowel'}, {'matched': None, 'char': 't', 'pos': 4}]"
2332,Kangano,Kangano,,NOUN,n.m. pl.,,(S. Kaṅkaṇa),Bracelets.,,Bracelets.,,,mainDictionary_repaired.csv,71,original,,Kangano,Kअngअnओ,low,unmapped_chars_sample='Kngn' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'g', 'pos': 3}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 4, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 5}]"
2333,Kāṅgru,Kangru,,NOUN,n.m.,,,A small comb.,,A small comb.,,(Diminutive of kāṅgo),mainDictionary_repaired.csv,71,original,,Kaːŋgru,Kआङ / आँ (nasal)gru,low,unmapped_chars_sample='Kgru' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'āṅ', 'ipa': 'aːŋ', 'deva': 'आङ / आँ (nasal)', 'pos': 1, 'len': 2, 'note': ""Long 'a' with final nasal (could be vowel nasalization or velar nasal)""}, {'matched': None, 'char': 'g', 'pos': 3}, {'matched': None, 'char': 'r', 'pos': 4}, {'matched': None, 'char': 'u', 'pos': 5}]"
2334,Kanhaiṭnu,Kanhaitnu,,V.T.,v.t. re.,,,"To gather, to collect.",,"To gather, to collect.",,"f. -ī, pl. -é.",mainDictionary_repaired.csv,71,original,,Kanhaiṭnu,Kअnhअiṭnu,low,unmapped_chars_sample='Knhiṭn' count=7,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'h', 'pos': 3}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 4, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'i', 'pos': 5}]"
2335,Kanhór,Kanhor,,NOUN,n.m.,,,Chestnut; Wild chestnut.,,Chestnut; Wild chestnut.,,In Bashāhr they make flour of wild chestnuts by keeping them for some time in running water.,mainDictionary_repaired.csv,71,original,,Kanhoːr,Kअnhओ (lengthened)r,low,unmapped_chars_sample='Knhr' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'h', 'pos': 3}, {'matched': 'ó', 'ipa': 'oː', 'deva': 'ओ (lengthened)', 'pos': 4, 'len': 1, 'note': ""Possibly lengthened 'o' or different quality""}, {'matched': None, 'char': 'r', 'pos': 5}]"
2336,Kanī,Kani,,N.F.,n.f.,,(H.),A very small bit.,,A very small bit.,,As. hīre rī kanī 'A small bit of diamond'.,mainDictionary_repaired.csv,71,original,,Kanī,Kअnī,low,unmapped_chars_sample='Knī' count=3,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'ī', 'pos': 3}]"
2337,Kanīa or kanīró,Kania or kaniro,,C.P.,c.p.,,,Having groaned.,,Having groaned.,,,mainDictionary_repaired.csv,71,original,,Kanīa or kanīroː,Kअnīअ ओr kअnīrओ (lengthened),low,unmapped_chars_sample='Knī r ' count=10,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'ī', 'pos': 3}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 4, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': ' ', 'pos': 5}]"
2338,Kanié,Kanie,,PRO.,pro.,,,With which.,,With which.,,adv. Why.,mainDictionary_repaired.csv,71,original,,Kanieː,Kअniए (lengthened),low,unmapped_chars_sample='Kni' count=3,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'i', 'pos': 3}, {'matched': 'é', 'ipa': 'eː', 'deva': 'ए (lengthened)', 'pos': 4, 'len': 1, 'note': 'Marked as distinct in orthography; likely length or stress'}]"
2339,Kanī-joga,Kani-joga,,PHRASE,phrase,,,"For what purpose, what for.",,"For what purpose, what for.",,,mainDictionary_repaired.csv,71,original,,Kanī-joga,Kअnī-jओgअ,low,unmapped_chars_sample='Knī-jg' count=6,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'ī', 'pos': 3}, {'matched': None, 'char': '-', 'pos': 4}, {'matched': None, 'char': 'j', 'pos': 5}]"
2340,Kaṅkī,Kanki,,N.F.,n.f.,,,"Lingering, delay.",,"Lingering, delay.",,"lānī, v.t. re. To linger.",mainDictionary_repaired.csv,71,original,,Kaṅkī,Kअṅkī,low,unmapped_chars_sample='Kṅkī' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'ṅ', 'pos': 2}, {'matched': None, 'char': 'k', 'pos': 3}, {'matched': None, 'char': 'ī', 'pos': 4}]"
2341,Kankórī,Kankori,,N.F.,n.f.,,,A Brahman girl given in marriage to a Brahman and dowered by a chief's wife.,,A Brahman girl given in marriage to a Brahman and dowered by a chief's wife.,,,mainDictionary_repaired.csv,71,original,,Kankoːrī,Kअnkओ (lengthened)rī,low,unmapped_chars_sample='Knkrī' count=5,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'k', 'pos': 3}, {'matched': 'ó', 'ipa': 'oː', 'deva': 'ओ (lengthened)', 'pos': 4, 'len': 1, 'note': ""Possibly lengthened 'o' or different quality""}, {'matched': None, 'char': 'r', 'pos': 5}]"
2342,Kann,Kann,,NOUN,n.m.,,(S. skandha),Shoulder.,,Shoulder.,,"-o-pāṇde, adv. On the shoulders.",mainDictionary_repaired.csv,71,original,,Kann,Kअnn,low,unmapped_chars_sample='Knn' count=3,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'n', 'pos': 3}]"
2343,Kannā,Kanna,,ADJ.,adj. m.,,,See Kanchha.,,See Kanchha.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,71,original,,Kannaː,Kअnnआ,low,unmapped_chars_sample='Knn' count=3,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'n', 'pos': 3}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 4, 'len': 1, 'note': ""Long 'a' vowel""}]"
2344,Kan-nu,Kan-nu,,V.R.,v.r. re.,,,To groan.,,To groan.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,71,original,,Kan-nu,Kअn-nu,low,unmapped_chars_sample='Kn-nu' count=5,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': '-', 'pos': 3}, {'matched': None, 'char': 'n', 'pos': 4}, {'matched': None, 'char': 'u', 'pos': 5}]"
2345,Kānṛī,Kanri,,N.F.,n.f.,,,See Kairī.,,See Kairī.,,,mainDictionary_repaired.csv,71,original,,Kaːnṛī,Kआnṛī,low,unmapped_chars_sample='Knṛī' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 1, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 'ṛ', 'pos': 3}, {'matched': None, 'char': 'ī', 'pos': 4}]"
2346,Kaṅsā,Kansa,,NOUN,n.m.,,(S. Kāṅsya),"Bell-metal, white metal.",,"Bell-metal, white metal.",,,mainDictionary_repaired.csv,71,original,,Kaṅsaː,Kअṅsआ,low,unmapped_chars_sample='Kṅs' count=3,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'ṅ', 'pos': 2}, {'matched': None, 'char': 's', 'pos': 3}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 4, 'len': 1, 'note': ""Long 'a' vowel""}]"
2347,Kansī,Kansi,,N.F.,n.f.,,,A blacksmith's tool.,,A blacksmith's tool.,,,mainDictionary_repaired.csv,71,original,,Kansī,Kअnsī,low,unmapped_chars_sample='Knsī' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': None, 'char': 's', 'pos': 3}, {'matched': None, 'char': 'ī', 'pos': 4}]"
2348,Kantālī,Kantali,,N.F.,n.f.,,,See Kanbālī.,,See Kanbālī.,,,mainDictionary_repaired.csv,71,original,,Kantaːlī,Kअnताlī,low,unmapped_chars_sample='Knlī' count=4,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': 'tā', 'ipa': 'taː', 'deva': 'ता', 'pos': 3, 'len': 2, 'note': 't + long a'}, {'matched': None, 'char': 'l', 'pos': 5}, {'matched': None, 'char': 'ī', 'pos': 6}]"
2349,Kantāwnu,Kantawnu,,V.T.,v.t. re.,,,To cause or allow to groan.,,To cause or allow to groan.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,71,original,,Kantaːwnu,Kअnताwnu,low,unmapped_chars_sample='Knwnu' count=5,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': 'tā', 'ipa': 'taː', 'deva': 'ता', 'pos': 3, 'len': 2, 'note': 't + long a'}, {'matched': None, 'char': 'w', 'pos': 5}, {'matched': None, 'char': 'n', 'pos': 6}]"
2350,Kantāwnu,Kantawnu,,V.T.,v.t. re.,,,To trouble.,,To trouble.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,71,original,,Kantaːwnu,Kअnताwnu,low,unmapped_chars_sample='Knwnu' count=5,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': 'tā', 'ipa': 'taː', 'deva': 'ता', 'pos': 3, 'len': 2, 'note': 't + long a'}, {'matched': None, 'char': 'w', 'pos': 5}, {'matched': None, 'char': 'n', 'pos': 6}]"
2351,Kantha,Kantha,,NOUN,n.m.,,(H.),A big necklace.,,A big necklace.,,,mainDictionary_repaired.csv,71,original,,Kant̪ʰa,Kअnथअ,low,unmapped_chars_sample='Kn' count=2,"[{'matched': None, 'char': 'K', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'n', 'pos': 2}, {'matched': 'th', 'ipa': 't̪ʰ', 'deva': 'थ', 'pos': 3, 'len': 2, 'note': ""Dental aspirated 't'""}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 5, 'len': 1, 'note': ""Short 'a' vowel""}]"
